GeneID	GSM6031960	GSM6031961	GSM6031962	GSM6031963
574480	0	0.4949	0	0
574481	0	0	0	0
574482	0.4755	0	0	0
574483	0	0	0	0
574484	0	0	0	0
574485	0	0	0	0
574486	0	0	0	0
574487	0	0	0	0
574488	0	0	0	0
574489	0	0	0	0
574490	0	0	0	0
574491	0	0	0	0
574492	0	0	0	0
574493	0	0.4949	0	0
574494	0	0	0	0
574495	0	0	0	0
574496	0	0	0	0
574497	0	0	0	0
574498	0	0	0	0
100302205	0	0	0	0
574499	0	0	0	0
574500	0	0	0	0
442916	0	0	0	0
100616185	0	0	0	0
442917	0	0	0	0
442918	0	0	0	0
91662	0.009889	0	0	0
105372457	1.225	1.465	1.058	0.9888
91663	81.47	107.7	87.09	91.1
5582	0.1314	0.5533	1.796	1.961
59284	0.4963	3.919	4.013	4.065
59283	1.304	2.672	2.158	2.721
100126325	0.4546	1.436	1.861	1.508
59285	0.3871	0.5943	6.179	3.999
284415	0.5899	1.458	92.87	185.3
441864	0.03239	0	0	0.05373
126014	0.782	1.436	35.44	49.54
4696	109.6	118	98.58	105.6
29844	19.12	30.74	21.1	22.42
26121	69.92	84.75	78.71	73.97
4849	65.79	67.98	54.94	51.48
102724273	0.3828	0.527	0.5785	0.5372
79165	30.97	33.97	26.56	25.24
147798	0.8714	1.091	0.4981	0.5318
112268246	24.37	39.34	20.16	18.87
79143	65.72	97.59	46.07	42.31
79042	41.73	43.83	36.07	32.85
6203	638	452.6	578	459
11025	1.44	0.9887	0.01025	0.01038
107985279	0.1419	0.1494	0	0
79168	0.1133	0.4601	0	0
10990	0.01005	0	0	0
10288	0	0	0	0
100616171	0	0	0	0
353514	0	0.02657	0	0
23547	0	0	0	0
3903	0.0219	0	0	0
57348	0.1406	0.1904	0.04935	0.1333
104355426	6.446	11.13	5.543	7.231
114823	44.26	78.2	46.02	45.22
94059	11.22	18.21	12.39	13.76
148170	6.602	3.451	0.4536	0.6509
3904	0.1793	0	0	0
105372460	0	0	0	0
90011	0	0	0	0
107985347	0	0	0	0
105372461	0	0	0	0
11027	0	0.01647	0	0
11024	0.0213	0	0	0
10859	0	0	0	0
102466251	0	0	0	0
11006	0.008885	0	0.01455	0
102724290	0	0	0	0
79166	0	0.06146	0	0
115653	0.04802	0	0	0
3804	0.02598	0.08208	0	0
3802	0.02782	0	0	0
101928804	0	0	0	0
3805	0.02617	0.1377	0	0
3811	0	0	0	0
3809	0.1045	0.05503	0	0
3812	0.03507	0.01846	0	0
2204	0	0.06287	0.04889	0.04952
9437	0	0.06362	0	0
199713	0	0.06746	0	0
55655	0	0.0225	0	0
107985325	1.639	2.132	1.5	2.399
51206	0.1094	0.1536	0.2389	0.1059
112724	4.98	7.463	5.245	4.911
54869	2.869	4.121	4.031	4.395
54776	48.35	73.7	35.14	29.35
102466872	0	0	0	0
7138	132.7	212	95.7	85.04
7137	2.993	2.222	1.045	0.8139
352909	3.179	9.037	9.502	10.73
101930593	1.528	3.731	4.903	4.966
6861	0.1315	0.8955	0.201	0.2254
5794	1.552	4.151	1.848	1.79
255043	5.188	9.414	3.751	3.067
22870	83.82	105.8	74.71	62.67
102465482	0	3.203	1.992	1.009
102465481	1.273	1.34	1.042	1.056
102466739	0.6364	0	0	0
23640	30.99	44.03	42.21	39.67
84446	10.95	16.03	10.02	9.526
284417	0.2968	0.4	0.6124	0.5908
84787	7.638	8.827	7.999	6.42
125965	4.279	10.59	0.3874	0.2616
284418	0.1167	0.3412	0	0
3589	117.8	178.6	6.594	7.112
147744	0.2536	0.5674	0.4931	0.368
388564	1.25	0.5014	2.095	1.629
6158	425.7	430.3	261.3	250.4
102465483	16.68	19.67	14.75	13.28
27338	172.3	124.7	145.7	136.8
109623451	1.825	1.922	6.475	6.054
105372462	0.3712	0.1954	0.4144	0.6436
729956	0.04113	0.03609	0.07296	0.06822
79763	96.62	100.7	72.02	64.92
89887	8.936	11.1	4.722	4.657
57106	24.7	38.65	26.99	23.28
284297	6.353	1.557	0.3255	0.2769
646643	5.651	5.745	0.257	0.31
100130827	0.3301	0.4344	0.4504	0.1825
163033	42.68	31.05	17.21	13.96
84922	14.09	15.65	12.3	11.04
147807	10.46	9.585	9.809	8.032
107985322	2.708	2.487	4.576	3.345
100507290	23.64	18.68	18.17	14.31
147808	12.91	7.562	7.738	7.39
107983998	2.938	2.675	3.229	3.227
51545	65.29	49.81	22.87	20.42
51157	33.74	41.65	17.3	14.89
29903	17.47	24.74	20.05	19.01
11338	180.2	195.8	184.7	165.6
29924	22.3	22.9	19.32	16.22
338321	0.1011	0.02366	0.009201	0.01864
105372465	0	0	0	0
342931	0.8639	3.389	0.3329	0.2248
729974	1.482	5.574	0.2023	0.08782
204801	1.054	0.4958	1.567	1.375
147945	0.06685	0.02346	0	0
126204	0.02307	0	0	0
126205	0	0.03321	0.01722	0.008721
126206	0.08518	0.04484	0	0.01766
101928886	0	0.07867	0	0
126208	21.79	21.08	16.59	13.21
55311	12.65	15.53	7.374	6.968
85569	0	0	0	0
342933	0.02166	0.1368	0.08866	0.03592
649137	0.111	0.3213	0.2044	0.2301
79149	1.128	1.556	2.705	2.329
100506374	0.8	0.991	0.6165	0.3903
105372470	0.4492	0.4729	0.1839	0.2607
112268243	0.52	0.5475	0.6193	0.9802
105372468	0.2853	0.4506	0.2336	0.8281
147947	6.54	0.2627	50.23	37.52
147948	2.526	0.9097	0.838	0.6614
386758	2.81	0.9933	1.446	0.8323
147949	3.29	1.78	12.89	7.015
63934	6.873	8.795	10.36	7.854
100128252	14.52	25.43	28.61	24.19
105372471	0.8855	0.6352	5.171	4.197
57573	4.06	2.74	6.478	5.866
101928982	0.7492	0.3944	0.7448	1.287
140612	4.521	5.311	5.564	4.756
112268241	0.6481	0.4549	0.2358	0.4777
388566	4.627	5.723	6.515	5.282
58491	6.825	6.624	5.521	4.803
114818278	0.5262	1.093	0.6941	0.5455
147670	0.1464	0.4967	0.253	0.1619
90485	0	0	0	0
105372473	0	0	0	0
105372472	0	0	0	0
101929059	0	0	0	0.0319
23619	0.0148	0	0	0
5178	0.007137	0.007514	0	0.008878
100169890	0	0	0	0
100073347	0	0	0	0
105372475	0	0	0	0
57663	0.0402	0	0	0
114026	0	0	0	0
503835	0	0	0	0
9422	4.19	7.559	4.182	2.962
6795	0.5585	1.72	0.4234	0.5146
390980	4.479	9.106	2.178	1.839
105372476	0.5407	0.7971	0.6641	0.7624
10794	2.962	6.031	1.715	1.079
125919	3.083	4.013	2.919	3.254
57343	6.358	8.623	7.277	6.492
284306	1.603	2.433	1.987	2.228
10597	11.12	13.46	6.054	7.055
147694	6.139	7.37	6.001	6.346
7565	6.327	6.885	7.299	6.101
388567	4.677	6.393	5.775	5.139
57191	2.034	2.197	1.427	1.643
400720	4.086	4.327	4.459	3.89
79744	3.558	5.419	8.302	7.047
374928	1.619	3.136	3.451	3.007
256051	7.649	7.789	7.627	7.884
162972	4.918	8.43	8.115	7.49
55659	4.74	4.446	5.419	5.081
284307	1.04	0.04439	6.904	6.906
348327	5.504	5.941	3.952	4.125
7693	10.55	15.77	12	11.66
10520	8.227	8.385	7.708	7.727
201516	0.1218	0.1112	0.06649	0.05388
90233	5.37	5.807	9.581	8.66
7710	1.689	0.2585	0.304	0.3725
79891	4.612	5.677	6.536	6.69
284309	7.594	12.67	8.065	7.009
54807	11.12	9.344	8.131	7.315
79818	2.856	3.877	2.592	3.063
2282	2.887	3.014	0.02038	0
100293516	3.944	5.59	6.662	7.407
84914	14.74	22.81	10.57	11.37
100874260	7.5	11.79	5.248	5.727
730051	1.67	3.362	4.48	4.522
147687	6.125	8.613	6.127	5.22
147686	1.579	8.297	2.074	2.531
10172	5.304	8.407	10.02	9.933
147685	0.1808	1.523	1.814	1.05
80095	3.683	5.699	5.089	3.579
100128398	3.249	4.936	6.767	6.529
105372478	0	0	0	0
284312	0.06726	0	0	0
7694	0.0349	0	2.486	2.612
65982	17.68	18.3	16.55	12.7
79673	7.525	6.108	1.419	1.49
10782	21.07	28.02	22.09	21.48
105372479	0.06556	0.09203	0.161	0.1087
27300	7.301	9.682	8.445	7.43
105372482	4.586	3.581	3.2	2.999
7554	3.197	5.426	3.208	2.617
108903150	8.129	12.05	6.33	6.119
105372481	22.12	30.84	15.56	15.64
105372480	9.062	11.52	11.61	9.223
342945	4.087	4.503	3.841	3.838
102465484	0	0	0.5292	0
1	3.572	3.207	3.415	2.617
503538	3.282	5.705	3.371	3.576
162968	2.125	2.351	2.815	2.238
105372483	0.281	0.4142	0.7363	0.4661
116412	0.5191	0.9214	0.7165	0.7503
105372484	0	0	0.0441	0.134
100616168	0.4648	1.958	0.7611	0.3855
6193	1171	841.4	800.9	743.1
113218487	1608	1313	1321	1200
646862	0	0	0	0
110806301	0	0.4566	0.142	0.07192
201514	5.395	7.753	6.174	4.337
7691	6.075	6.426	1.429	1.216
388569	3.421	4.905	4.762	4.283
25799	4.836	6.735	4.757	3.821
55663	5.843	4.955	8.017	7.089
112268251	1.275	1.193	3.364	2.232
10998	2.52	3.428	2.204	1.7
105372485	0.3575	0.3935	0.4922	0.6198
84878	9.275	6.811	12.15	10.79
105372486	6.167	2.705	6.837	5.966
10155	241.1	256.8	275.4	229.6
102465976	2.248	2.367	3.313	3.356
27243	81.14	38.82	57.57	57.61
9040	194	213.5	190.1	192.3
100131691	0.9524	2.223	2.846	2.08
7593	4.179	5.086	6.502	5.861
65996	14.92	12.16	0.01014	0
107987272	1.238	0.7734	0.4811	0.47
245938	0.1395	0.03672	0	0
81623	0	0	0	0
140850	0	0	0	0
245939	0	0	0	0
140881	0	0	0	0
400830	0.01939	0	0	0
140680	8.515	19.2	12.85	14.72
85364	26.22	35.12	25.06	21.42
100507459	7.894	9.28	3.814	2.781
6666	55.41	42.74	39.96	30.28
101929937	8.397	10.42	5.886	4.739
80023	35.88	41.74	21.07	16.74
57761	30.48	27.12	32.6	21.17
10616	53.03	118.3	25.45	23.25
128637	52.66	51.86	21.02	21.4
1457	53.22	46.41	38.59	37.98
6939	0	0	1.822	1.202
107985387	0	0	0	0
140809	25.59	31.1	40.73	33.86
107985423	0.11	0.3144	0.1994	0.2672
105372491	0	0	0	0
85508	0	0	0	0
113278	0.02575	0.1762	0.01054	0.04271
83541	12.13	15.62	8.164	8.353
51378	0.08753	0.04608	0.215	0.07985
105372492	0	0	0	0
343637	0	0.1204	5.158	4.466
105372494	0	0	0	0.2442
9491	40.33	50.98	23.65	23.26
105372493	5.12	1.941	3.018	3.736
55321	0.1155	0.6514	1.391	1.443
105372496	0.08574	0.2708	0.3861	0.32
400831	0.05142	0	0	0.08529
642636	0.1716	0.09508	0.5619	0.8612
9751	4.78	3.305	5.953	5.003
100528031	25.57	22.95	16.22	14.38
27111	0.9977	1.204	0.5578	0.2825
100507495	2.088	2.975	1.433	1.032
2280	492.1	451.1	239.8	253.4
102465524	5.338	9.835	3.278	2.213
105372497	5.559	21.52	0	0.678
55968	41.9	59.03	24.18	27.4
284759	0.05872	0.5035	0	0
105372499	0.03618	0.5142	0.02962	0.075
105372498	0	0	0	0
128646	0	0.903	0.1652	0.4184
107985409	0.01709	0.4498	0.2658	0.8077
10326	1.357	5.987	2.401	5.883
55423	0.2259	0.865	0.1513	0.4599
101929010	0	0.09347	0.03634	0.2209
105369219	0	0.07007	0.06538	0
100289473	0.1108	0.1166	0.136	0.2756
107984104	0.01194	0.03773	0	0
105372501	0.1751	0.02106	0	0
107984088	0.1254	0.03773	0.05867	0.02972
102724545	0.2383	0.08962	0.1673	0.2824
140885	18.09	12.95	12.42	12.79
727993	0	0	0	0
5173	0.01743	0.07342	0	0
140901	14.65	17.8	9.912	10.06
105372502	0	0	0.09428	0.04775
388780	0.1982	0	0	0
7053	0.06261	0	0	0
105372503	0	0	0	0
343641	0	0	0.01473	0
6628	452.7	465	288.8	258.3
100113378	1.724	1.361	2.117	0.3574
79175	13.47	14.92	7.849	6.849
105372504	0	0	0	0
117532	0.04856	0.01704	0.02651	0.01342
105372505	0.274	0.5769	0.07476	0.8331
10528	219	280.4	164.3	143.1
100302138	56.41	71.27	56.45	41.06
692213	28.68	37.75	28.9	24.24
677831	4.387	8.579	5.901	7.277
692201	123.1	224.4	87.43	59.84
26793	17.48	30.67	31.48	28.99
26792	31.6	67.75	38.57	37.64
3420	84.7	133	114.9	105.2
105372507	0.0316	0.1165	0.2587	0.1048
57593	0.2755	1.285	2.567	2.263
105372506	0.1152	0.2426	0.566	0.4778
56265	1.184	0.2016	0	0
128653	0.2203	0.8699	0	0
100288797	0.03828	0.0403	0	0
64773	33.25	57.44	28.27	25.1
64601	18.28	27.2	20.06	17.29
5786	87.56	108.5	31.23	27.89
2797	0.1821	0.4382	0.2875	0.2588
64949	64.05	100	63.1	50.75
101929098	0	0.04983	0	0
5020	0	0.06701	0	0
551	0	0	0	0
100134015	1.222	1.287	0.3965	0.4972
22888	7.196	9.805	4.568	4.811
60493	16.71	23	13.84	14.12
9762	13.3	19.7	6.562	5.662
107985414	0.6734	0.2466	0.1198	0.2914
65992	89.66	131.3	104.4	108.9
3704	19.83	21.11	16.06	14.77
83959	3.037	2.504	4.867	4.941
25943	11.69	8.924	4.172	3.467
105372508	0	0	0	0
105372509	0	0	0	0
8455	32.93	18.64	19.49	14.93
64096	0	0	0	0
80332	5.706	0.1641	0	0
6614	0.08321	0.1064	0	0.009858
116835	3.963	9.682	0.1666	0.139
54976	62.66	66.39	51.81	39.38
25876	0.3665	0.9373	0.836	0.3908
1059	73.54	64.7	70.26	62.64
994	191.9	79.1	71.23	65.1
101929125	0.9375	0.4935	0.2399	0.1458
55317	14.35	10.03	6.914	6.729
57506	41.41	29.27	22.78	20.22
107985395	2.487	3.587	1.727	1.659
80025	9.53	12.82	3.793	4.019
406896	0	0	0	0
100302282	0	0	0	0
11237	6.92	8.262	3.318	3.39
54498	18.02	53.01	9.968	8.239
728228	0.06066	0.2555	0	0.0503
146	0.02812	0.148	2.302	1.248
105372510	0	0.4212	0	0
5621	143.5	275	119.2	108.5
23627	0.03117	0	0	0
149830	0	0	0	0
105372511	0	0	0	0.04574
9770	5.524	3.72	9.254	8.472
107985392	0	0.01376	0.0214	0
9962	22.35	17.35	19.51	14.03
29058	65.51	70.34	38.04	37.14
5111	360.9	373.4	152.5	159.2
100302739	261.8	243.9	120.4	110.9
8760	24.25	21.63	11.77	12.15
128674	0.01986	0	0	0.008235
100507629	0	0	0	0
107985411	0	0	0	0
643406	0	0	0.008915	0
105372513	0	0	0	0.01666
149837	0	0	0	0
101929207	0	0	0	0
56261	14.02	6.051	6.894	6.147
105372514	0	0	0.05195	0.6314
149840	0.8798	0.6026	1.266	1.353
1114	0.05041	0.4777	0.06878	0.06967
51605	29.52	40.91	26.02	27.98
84515	25.54	29.77	13.21	12.53
101929225	1.207	1.656	0.4791	0.4853
54675	14.95	18.75	14.72	13.39
164312	0.5816	1.767	0.07836	0.1221
55612	0.111	3.029	17.55	15
101929244	0	0	0.2167	0.417
105372516	0	0	0	0
105372517	0	0	0.1131	0.1145
650	0.2801	0.2457	0.8503	0.9871
101929265	0	0	0	0
101929288	0	0	0	0
101929312	0	0	0	0
102465865	0	0	0	0
105372518	0	0	0	0
54363	0	0	0	0
56255	1.823	1.434	10.51	8.651
105372520	0.01014	0.08542	0.01661	0
23236	0.08611	0.1088	3.549	3.218
100874337	0	0	0	0
105372521	0	0	0	0.01946
26767	0	0	0	0
105372522	0	0	0.08528	0
5332	114.7	94.65	47.66	20.83
101929329	0.04291	0	0	0.01779
24141	0.04052	0.04266	0	0.0336
57144	0	0.0136	0.01058	0
105372523	0	0	0	0
101929348	0	0	0	0
101929371	0	0	0	0
100131208	0.05592	0.02944	0	0
63926	0.2569	1.71	1.602	1.61
105372524	0	0	0	0
6616	2.731	10.59	0.06608	0.06694
112268268	0.01043	0	0	0
8195	9.148	10.25	10.2	9.136
128710	4.254	4.718	1.833	1.564
182	14.92	15.02	0.8439	0.9068
102465525	1.379	0	0	0
101929395	0	0	0	0
107985398	0	0	0	0
105372525	0	0	0	0
101929413	0.04124	0	0	0
728434	0	0	0	0
105372527	0	0.1068	0	0
105372528	0	0	0	0
339593	0	0	0	0
105372529	0	0	0	0
105372530	0	0	0	0
728450	0.1579	0.3325	0	0
22903	49.38	32.05	15.8	13.91
105372531	0	0	0	0
107985406	0	0	0	0
107985407	0	0	0	0
105372532	0	0	0	0
101929486	0	0	0.02235	0
102606466	0	0	0	0
105372535	0	0.0585	0	0
100505515	0	0	0	0
55304	4.097	1.341	0.005036	0
55617	3.11	4.989	3.526	3.132
140862	0	0.06244	0.1651	0.4524
105372539	0.02869	0.0151	0.02349	0.0119
100505536	0	0	0.03238	0
51575	8.484	9.219	5.84	6.367
79133	4.021	4.695	3.271	3.27
80343	0	0	0	0
140733	2.963	1.531	0.48	0.4603
23767	0	0	0	0.01162
140848	0	0	0	0
100379174	0	0	0	0
107985394	0	0	0	0
613266	4.759	1.357	0	0
55614	6.548	3.647	9.092	8.575
105372541	0	0	0	0
105372542	0	0	0	0
6629	97.88	101.8	89.38	79.5
56914	0.09908	0	0	0.02054
105372544	0	0	0	0
105372545	0	0	0	0
5126	0	0	0	0
105372546	0	0	0	0
631	0.3694	0.4805	0.6316	0.5587
11034	229	107.4	146.2	134.4
6238	214.5	267.7	94.88	77.97
140836	0	0	0	0
105372547	0	0	0	0
107985440	0.04064	0	0	0.0337
105372548	0	0	0	0
105372549	0.175	0.2211	0.2579	0.4063
27131	149.4	139	126.2	112.1
692086	26.01	43.92	15	21.42
92667	37.03	54.41	28.55	26.91
58495	0	0.09203	0.03578	0
100303755	13.91	14.61	24.42	21.85
57325	6.665	6.746	16.6	15.62
105372551	0	0	0	0
7692	3.753	4.594	2.88	2.328
105372550	0.07086	0.1326	0.1869	0.05877
107985418	0	0	0	0
440757	0	0	0	0
55184	1.329	1.636	2.593	2.91
10621	23.51	33.46	25.17	27.46
100422875	3.761	2.263	2.199	1.782
10741	27.25	23.64	24.71	24.12
10483	70.72	80.02	56.46	63.92
388789	110.6	111.7	143.6	129
92675	12.11	9.479	14.14	13.65
101929526	0	0	0	0
107985399	0.1722	0.06798	0.0793	0.1339
29075	0.7128	0.7263	0.9037	0.6293
100270804	1.928	2.807	1.612	1.48
100128496	0	0	0	0
140856	0	0	0	0
102724734	0	0	0	0
107985442	0	0	0	0
101929547	0	0	0	0
57419	0.02109	0	0	0
100130264	0	0	0	0
107987276	0.5145	0.3555	0.2501	0.2267
54453	9.631	8.437	30.56	22.46
51126	83.65	103.6	108.8	99.99
105372553	1.767	0.9064	1.521	2.217
51340	28.6	29.6	37.83	37.97
26074	0.01273	0.0134	0.07295	0.1021
105372554	0	0	0.1005	0
107985413	0	0	0.2537	0.514
101929575	0	0	1.855	1.008
3642	0	0.04591	0	0
57186	4.18	4.638	4.026	3.506
105372555	0	0	0	0
105372556	0	0	0	0
55857	16.59	7.603	17.26	15.14
101929591	0.6057	0.3752	0.1459	0.2068
22803	115.5	91.74	128.5	133.2
644524	0	0	0	0
105372558	0	0	0.3033	0.352
112268271	0.3621	1.343	4.935	4.496
4821	2.496	0.2356	0.6061	0.9851
101929625	0	0	0	0
101929608	0	0	0	0
5075	0	0	0	0
100270679	0	0	0	0
105372560	0	0	0	0
105372561	0	0	0	0
101929663	0	0	0	0
284788	0	0	0	0
105372562	0	0	0	0
105372563	0	0	0	0
105372564	0	0	0	0
140828	0	0	0	0
3170	0	0	0	0
101929685	0	0	0	0
105372566	0	0	0	0
105372567	0	0.134	0	0
105372568	0	0	0	0
107985449	0	0	0	0
101929707	0	0	0	0
105372569	0	0	0	0
6754	0	0	0	0
7056	0.3481	0.6145	2.263	2.284
22918	0	0	0	0
200261	0	0	0	0
100505664	0.03367	0.03545	0	0
105372572	0.1317	0.971	0.2157	0.437
105372571	0.06793	0.3934	0.02781	0.02817
29107	52.47	75.63	44.97	40.12
100505683	1.171	0.7533	1.012	0.2697
64412	13.08	11.71	11.15	8.486
63908	6.108	9.328	8.067	7.636
128817	0	0	0.2761	0.1865
140880	0	0	0	0
10047	0	0	0	0
164380	0	0	0	0
128821	0	0	0	0
128822	0	0	0.0401	0
1471	54.88	99.1	61.55	53.47
107985383	0	0	0	0
105372573	0	0	0	0
1472	0.3372	0.1184	0	0
105372574	0	0	0	0
1469	0.05443	0.2292	0	0.09028
107985432	0	0	0	0
105372575	0	1.285	0.03569	0
1470	0	0	0	0
1473	0	0	0	0
92086	0.02397	0.05047	0.01962	0
107985438	0.05568	0.05862	0.04558	0
105372576	0	0	0	0
400839	0	0.01833	0.02851	0.05776
105372577	0	0	0	0
105372585	0	0	0	0
79953	0.005588	0	0	0.004634
107985402	0.01797	0	0	0
105372578	0	0	0	0
8530	0.5107	0.9288	0.2281	0.3465
57136	149.7	138	115.5	110.4
84532	0.2264	2.416	8.425	9.831
30813	0.01592	0.01676	0	0
284798	0.02465	0	0.02018	0
101926889	0.05693	0	0.09322	0.06295
955	29.24	32.82	22.05	21.01
105372579	0.2205	0.1066	0.2098	0.07412
5834	85.83	69.54	37.46	27.22
26090	58.76	63.42	35.69	34.17
105372581	0.837	0.9881	0.5191	0.2734
9837	31.63	40.54	32.91	38.68
22981	3.061	5.41	6.217	4.928
140838	16.33	15.2	7.997	7.136
102724826	3.461	3.574	9.186	8.667
26152	6.415	5.512	7.499	6.35
107985400	0.8385	1.147	0.3551	0.2638
105372582	0.04572	0.1444	0.6177	0.6825
728882	0.09106	0.0295	0.1147	0.1336
101926935	0.07902	0.1664	1.073	1.245
101926955	0.02696	0.01892	0	0
100134868	2.565	3.821	1.117	0.645
284800	0.05666	0.03409	0.03313	0.03356
149934	0.09873	0.104	0.1617	0
284801	0	0	0	0
724033	0	0	0	0
100289097	0.9291	1.596	103.8	94.2
102723316	0.7011	0.8202	5.996	4.781
105379476	0.4163	0.1992	0.7127	0.7219
647476	0.03989	0.756	0.01633	0
105379477	0.3948	0.3926	0.05387	0.07276
102723390	0.1828	0.532	0.6249	0.5438
105379478	0.1151	0	0	0
400841	0.1616	0	0	0
107985433	0.02974	0	0	0
105372586	0	0	0	0.01163
105372587	0	0	0	0
284802	6.33	7.9	14.2	14.27
140678	0.5963	0.2354	0.7933	0.7418
105379481	0	0	0	0
107987280	0.383	0.8469	8.028	7.719
102723552	0	0.01432	0.4009	0.3272
245929	0	0	0	0
245930	0	0	0	0
117285	0.1056	0	0	0
245932	0	0	0	0
245934	0	0	0	0
245935	0	0	0	0
245936	0	0	0	0
245937	0	0	0	0.07815
28954	0	0.1538	0	0
140875	0	0	0	0
81502	133.8	175.1	92.43	83.28
100874042	2.853	5.722	2.836	3.943
107985416	0.5839	1.135	0.6251	0.5215
105372588	0	0	1.071	0.1972
3397	24.1	45.98	135.2	81.64
100422904	0	0	0	0
84701	0	0.04839	0	0
598	172.1	189.1	67.7	53.54
105372589	0.4785	0.7278	0.04353	0.2646
103021294	42.61	52.6	18.42	15.61
22974	500.4	342.1	322.6	304.2
85366	0.266	0.4046	0.1694	0.2206
2307	5.179	0.2007	0	0
128853	0.7899	0.5472	1.523	1.638
164395	0.1852	0.3592	0.2155	0.3072
81572	57.31	51.21	22.46	22.58
343702	0.03763	0.07358	0.008803	0.01338
140706	0.2212	0.4804	0.1472	0.1376
3055	0.0746	0.01964	0	0
9777	200.4	136.2	69.68	67.32
107985403	15.89	11.45	7.666	6.779
128854	6.912	3.37	0.02788	0.02824
5326	29.71	37.37	18.49	17.24
23509	100.4	63.94	39.99	35.58
100302183	108.5	101.9	60.71	42.07
9371	61.11	45.7	42.03	36.66
171023	111.9	86.28	58.11	46.15
140688	16.97	12.17	3.372	3.31
101929698	0.4672	0.8854	0.2677	0.2518
105372592	0.06535	0.0344	0.1605	0
149950	0	0	0	0
284805	0.0144	0.0455	0	0
149951	68.59	42.08	36.95	34.9
1789	16.9	8.335	7.783	7.536
22919	329.1	307.3	189.2	194.3
388795	1.382	1.464	0.5815	0.6031
140732	0	0.08968	0	0
80341	0	0.02436	0	0
128859	0	0	0	0
359710	0	0	0	0
149954	0.05708	0	0	0
105372714	0	0.04413	0	0
140683	0	0.1488	0	0
317716	0	0	0	0
128861	0	0	0	0
51297	0.07696	0	0	0
105372593	0	0	0	0
92747	0	0	0.03459	0.03504
105372594	0	0	0.03888	0
51654	30.37	45.32	22.76	23.55
6640	52.2	20.38	27.22	20.63
9139	19.9	14.37	10.34	9.522
63941	38.68	26.47	23.93	19.15
128864	1.585	0.9178	2.271	3.155
170487	0.2091	0.2751	0.1712	0
1869	130.9	153.8	58.61	51.03
11264	13.03	6.552	7.595	6.994
84905	7.062	7.118	7.331	7.138
101929746	0.8965	0.7416	1.783	1.328
128866	262.2	278.7	121.9	130.5
101926888	6.279	4.083	4.284	6.535
22913	107.5	88.27	46.51	43.43
100616434	0	1.815	0	0
8894	277.3	273.1	255.6	220.2
434	0.2863	0.1356	0.02344	0.03561
191	225.8	130.5	126.4	105.3
107985381	3.767	2.527	1.528	2.212
83737	73.3	58.65	26.7	23.25
693229	0.8802	0	0	0
83658	425.3	221.8	123	143.7
84557	0.06335	0.1	0.1556	0.1576
128869	58.5	46.07	43.94	40.5
105372599	0	0	0	0
58476	96.6	44.1	28.27	27.58
23054	98.29	51.75	27.07	19.97
128872	0	0	0.03814	0
2686	29.09	33.77	13.49	11.3
55902	30.25	15.79	20.37	18.89
2937	123.4	84.34	54.9	49.72
57644	0.7517	0.974	0.4777	0.5318
107985393	1.084	2.523	1.308	1.372
574501	1.017	1.785	0.2776	0
100616134	1.133	1.193	0.464	0
26133	116.2	85.34	40.01	37.45
111089941	29.06	24.51	11.17	11.53
55741	27.64	26.53	13.47	14.16
10544	163.7	151.6	43.24	38.72
10893	26.21	3.336	1.864	1.247
101410538	163	66.24	34.27	28.23
3692	331.9	390.2	163.2	132.3
140846	1.124	0.4734	0.4602	0.09323
128876	0.1697	0.11	0.02137	0
55245	41.92	51.81	24.1	20.57
554250	0.04424	0	0	0
8200	0.07853	0.06614	0.05143	0.0521
100302125	0	0	0.2352	0
11190	21.26	20.51	14.7	10.02
102725201	6.067	5.497	4.223	2.349
140873	0.06826	0.02875	0	0
51614	610.4	395.4	335.2	310
80307	11	7.982	0.4437	0.2349
6676	21.31	20.67	5.856	5.574
8904	535.7	371.6	178.9	166.5
10137	37.46	34.55	44.7	39.92
9054	49.87	35.67	32.81	29.65
140823	347.4	200.2	168.5	141.5
9584	148.9	145.5	97.62	91.77
51230	74.96	41.77	37.8	38.21
51282	73.42	44.68	47.71	40.96
140894	0.1616	0.1106	0.2977	0.181
647979	304.3	171.5	125.1	126.5
2036	26.08	15.37	7.558	6.411
100130373	0	0	0	0
105372602	27.89	17.64	9.69	10.01
25980	49.38	46.45	26.89	23.73
22839	158.2	110.3	27.26	25.43
101926987	0.8225	0.4691	0.6734	1.052
10398	836.4	502.4	0.07294	0
60436	48.02	50.72	42.05	39.52
100527943	94.86	82.25	49.08	46.95
107985397	0.06804	0.1075	0.02785	0.1129
55969	135.8	113.8	77.21	71.03
84174	1.725	1.74	0.9973	0.9102
57446	75.7	61.82	50.49	48.47
79980	115	91.67	38.6	37.73
140710	44.48	16.72	23.2	17.95
140711	9.505	22.7	3.955	3.838
25939	61.08	154.3	25.53	24.93
5933	60.15	31.77	21.06	19.49
140699	9.159	7.798	5.944	4.641
6185	603.2	557.6	289.7	273.8
2691	0	0	0	0
63905	76.04	72.48	38.53	36.69
105372606	0.1788	0	0.1098	0.1668
6714	72.52	48.09	26.08	20.9
10904	53.61	69.46	21.11	18.7
4826	2.169	2.318	1.56	0.6267
105372608	0	0	0	0
100861522	0	0	0	0
100287792	0	0	0	0
105372609	0	0	0	0
56259	104.6	136.7	61.09	55.83
128434	1.183	0.667	0.1902	0.1226
